phase_harmonic_01	phase_harmonic_02	phase_harmonic_03	phase_harmonic_04	phase_harmonic_05	phase_harmonic_06	phase_harmonic_07	phase_harmonic_08	phase_harmonic_09	phase_harmonic_10	phase_harmonic_11	phase_harmonic_12	phase_harmonic_13	phase_harmonic_14	phase_harmonic_15	phase_harmonic_16	phase_svd_01	phase_svd_02	phase_svd_03	phase_svd_04	phase_svd_05
-0.2935336223	0.2935336223	-0.2935336223	0.2935336223	0.2935336223	-0.2935336223	0.2935336223	-0.2935336223	0.2935336223	-0.2935336223	0.2935336223	-0.2935336223	0.2935336223	-0.2935336223	0.2935336223	-0.2935336223	-0.9641585675	-0.2935336223	-0.9233197302	-0.4612316103	-1.075067152
1.918088901	-1.918088901	1.918088901	-1.918088901	-1.918088901	1.918088901	-1.918088901	1.918088901	-1.918088901	1.918088901	-1.918088901	1.918088901	-1.918088901	1.918088901	-1.918088901	1.918088901	1.239967052	1.918088901	-0.9113135901	0.08882720978	-0.6412495172
-1.044805541	1.044805541	-1.044805541	1.044805541	1.044805541	-1.044805541	1.044805541	-1.044805541	1.044805541	-1.044805541	1.044805541	-1.044805541	1.044805541	-1.044805541	1.044805541	-1.044805541	-0.6642699629	-1.044805541	-0.674542649	0.8172700205	-1.32712429
-1.093528338	1.093528338	-1.093528338	1.093528338	1.093528338	-1.093528338	1.093528338	-1.093528338	1.093528338	-1.093528338	1.093528338	-1.093528338	1.093528338	-1.093528338	1.093528338	-1.093528338	-1.254754447	-1.093528338	-0.5222697094	-0.01657326089	-0.195865111
-0.2490727632	0.2490727632	-0.2490727632	0.2490727632	0.2490727632	-0.2490727632	0.2490727632	-0.2490727632	0.2490727632	-0.2490727632	0.2490727632	-0.2490727632	0.2490727632	-0.2490727632	0.2490727632	-0.2490727632	-0.9942154741	-0.2490727632	-0.9010723295	0.08278255432	-0.3649961719
1.156520224	-1.156520224	1.156520224	-1.156520224	-1.156520224	1.156520224	-1.156520224	1.156520224	-1.156520224	1.156520224	-1.156520224	1.156520224	-1.156520224	1.156520224	-1.156520224	1.156520224	0.6885593869	1.156520224	-0.9964119868	0.6115294602	-0.2955244445
-0.9488502216	0.9488502216	-0.9488502216	0.9488502216	0.9488502216	-0.9488502216	0.9488502216	-0.9488502216	0.9488502216	-0.9488502216	0.9488502216	-0.9488502216	0.9488502216	-0.9488502216	0.9488502216	-0.9488502216	-0.7207777767	-0.9488502216	-0.8293283843	0.8461092616	-1.096174967
-0.9066111323	0.9066111323	-0.9066111323	0.9066111323	0.9066111323	-0.9066111323	0.9066111323	-0.9066111323	0.9066111323	-0.9066111323	0.9066111323	-0.9066111323	0.9066111323	-0.9066111323	0.9066111323	-0.9066111323	-1.030203252	-0.9066111323	-0.733063979	0.002251399633	-0.4493038278
-0.1092092908	0.1092092908	-0.1092092908	0.1092092908	0.1092092908	-0.1092092908	0.1092092908	-0.1092092908	0.1092092908	-0.1092092908	0.1092092908	-0.1092092908	0.1092092908	-0.1092092908	0.1092092908	-0.1092092908	-0.7758321996	-0.1092092908	-0.9098081883	-0.1918232254	-0.7277249361
1.221358878	-1.221358878	1.221358878	-1.221358878	-1.221358878	1.221358878	-1.221358878	1.221358878	-1.221358878	1.221358878	-1.221358878	1.221358878	-1.221358878	1.221358878	-1.221358878	1.221358878	0.502963596	1.221358878	-0.893381985	-0.01383593518	-0.4583730588
-0.01257108367	0.01257108367	-0.01257108367	0.01257108367	0.01257108367	-0.01257108367	0.01257108367	-0.01257108367	0.01257108367	-0.01257108367	0.01257108367	-0.01257108367	0.01257108367	-0.01257108367	0.01257108367	-0.01257108367	-0.1244702539	-0.01257108367	-1.022970379	0.3349040618	-1.099713253
-0.6833670599	0.6833670599	-0.6833670599	0.6833670599	0.6833670599	-0.6833670599	0.6833670599	-0.6833670599	0.6833670599	-0.6833670599	0.6833670599	-0.6833670599	0.6833670599	-0.6833670599	0.6833670599	-0.6833670599	-1.022207433	-0.6833670599	-0.5437249781	-0.5189539323	0.03400619973
0.2011821372	-0.2011821372	0.2011821372	-0.2011821372	-0.2011821372	0.2011821372	-0.2011821372	0.2011821372	-0.2011821372	0.2011821372	-0.2011821372	0.2011821372	-0.2011821372	0.2011821372	-0.2011821372	0.2011821372	-0.2684293433	0.2011821372	-0.9228761169	-0.4292813894	-0.5109922508
1.309730049	-1.309730049	1.309730049	-1.309730049	-1.309730049	1.309730049	-1.309730049	1.309730049	-1.309730049	1.309730049	-1.309730049	1.309730049	-1.309730049	1.309730049	-1.309730049	1.309730049	0.5240624823	1.309730049	-1.126477226	0.1705830876	-0.7232400213
-0.8490958058	0.8490958058	-0.8490958058	0.8490958058	0.8490958058	-0.8490958058	0.8490958058	-0.8490958058	0.8490958058	-0.8490958058	0.8490958058	-0.8490958058	0.8490958058	-0.8490958058	0.8490958058	-0.8490958058	-0.9719715196	-0.8490958058	-0.934773414	0.5613420534	-1.159459051
-0.612868358	0.612868358	-0.612868358	0.612868358	0.612868358	-0.612868358	0.612868358	-0.612868358	0.612868358	-0.612868358	0.612868358	-0.612868358	0.612868358	-0.612868358	0.612868358	-0.612868358	-0.8185663503	-0.612868358	-0.9515798673	-0.2617035009	-0.4776418281
1.72752942	-1.72752942	1.72752942	-1.72752942	-1.72752942	1.72752942	-1.72752942	1.72752942	-1.72752942	1.72752942	-1.72752942	1.72752942	-1.72752942	1.72752942	-1.72752942	1.72752942	1.138930991	1.72752942	-1.001729976	-0.4141968583	0.1263257764
0.2868308745	-0.2868308745	0.2868308745	-0.2868308745	-0.2868308745	0.2868308745	-0.2868308745	0.2868308745	-0.2868308745	0.2868308745	-0.2868308745	0.2868308745	-0.2868308745	0.2868308745	-0.2868308745	0.2868308745	0.1676325495	0.2868308745	-0.9474068847	0.6296177346	-0.8417977326
-1.487616456	1.487616456	-1.487616456	1.487616456	1.487616456	-1.487616456	1.487616456	-1.487616456	1.487616456	-1.487616456	1.487616456	-1.487616456	1.487616456	-1.487616456	1.487616456	-1.487616456	-1.452444642	-1.487616456	-0.7499254956	-0.153764346	-0.02004583691
-0.01715505598	0.01715505598	-0.01715505598	0.01715505598	0.01715505598	-0.01715505598	0.01715505598	-0.01715505598	0.01715505598	-0.01715505598	0.01715505598	-0.01715505598	0.01715505598	-0.01715505598	0.01715505598	-0.01715505598	-0.604394894	-0.01715505598	-0.6616374176	-0.6689505664	0.6966301674
1.696221556	-1.696221556	1.696221556	-1.696221556	-1.696221556	1.696221556	-1.696221556	1.696221556	-1.696221556	1.696221556	-1.696221556	1.696221556	-1.696221556	1.696221556	-1.696221556	1.696221556	1.435377472	1.696221556	-1.07837851	0.4690802144	0.1429786548
-1.073737099	1.073737099	-1.073737099	1.073737099	1.073737099	-1.073737099	1.073737099	-1.073737099	1.073737099	-1.073737099	1.073737099	-1.073737099	1.073737099	-1.073737099	1.073737099	-1.073737099	-1.169749061	-1.073737099	-0.8884996081	0.2976921524	-0.03497770846
-0.6626953416	0.6626953416	-0.6626953416	0.6626953416	0.6626953416	-0.6626953416	0.6626953416	-0.6626953416	0.6626953416	-0.6626953416	0.6626953416	-0.6626953416	0.6626953416	-0.6626953416	0.6626953416	-0.6626953416	-0.7270962928	-0.6626953416	-0.7969028049	-0.5832858182	0.7816931867
0.9628330604	-0.9628330604	0.9628330604	-0.9628330604	-0.9628330604	0.9628330604	-0.9628330604	0.9628330604	-0.9628330604	0.9628330604	-0.9628330604	0.9628330604	-0.9628330604	0.9628330604	-0.9628330604	0.9628330604	0.3891985809	0.9628330604	-1.219277233	-0.1144519069	0.6556244487
-0.2677098739	0.2677098739	-0.2677098739	0.2677098739	0.2677098739	-0.2677098739	0.2677098739	-0.2677098739	0.2677098739	-0.2677098739	0.2677098739	-0.2677098739	0.2677098739	-0.2677098739	0.2677098739	-0.2677098739	-0.5538973751	-0.2677098739	-1.091045894	0.5242888643	0.2963158752
-1.677687408	1.677687408	-1.677687408	1.677687408	1.677687408	-1.677687408	1.677687408	-1.677687408	1.677687408	-1.677687408	1.677687408	-1.677687408	1.677687408	-1.677687408	1.677687408	-1.677687408	-1.298150311	-1.677687408	-1.068580525	0.03449894373	0.4127768592
0.7771278551	-0.7771278551	0.7771278551	-0.7771278551	-0.7771278551	0.7771278551	-0.7771278551	0.7771278551	-0.7771278551	0.7771278551	-0.7771278551	0.7771278551	-0.7771278551	0.7771278551	-0.7771278551	0.7771278551	0.2200933566	0.7771278551	-0.9630956525	-1.20088919	1.727810069
-0.5190323841	0.5190323841	-0.5190323841	0.5190323841	0.5190323841	-0.5190323841	0.5190323841	-0.5190323841	0.5190323841	-0.5190323841	0.5190323841	-0.5190323841	0.5190323841	-0.5190323841	0.5190323841	-0.5190323841	-1.1204961	-0.5190323841	-1.152029644	0.5335540531	0.46737372
-0.8489116005	0.8489116005	-0.8489116005	0.8489116005	0.8489116005	-0.8489116005	0.8489116005	-0.8489116005	0.8489116005	-0.8489116005	0.8489116005	-0.8489116005	0.8489116005	-0.8489116005	0.8489116005	-0.8489116005	-1.430408524	-0.8489116005	-1.104994931	-0.01011232537	0.7755085985
0.1144130342	-0.1144130342	0.1144130342	-0.1144130342	-0.1144130342	0.1144130342	-0.1144130342	0.1144130342	-0.1144130342	0.1144130342	-0.1144130342	0.1144130342	-0.1144130342	0.1144130342	-0.1144130342	0.1144130342	-0.4734796131	0.1144130342	-1.138332616	-0.3720250564	1.121927282
0.9045251489	-0.9045251489	0.9045251489	-0.9045251489	-0.9045251489	0.9045251489	-0.9045251489	0.9045251489	-0.9045251489	0.9045251489	-0.9045251489	0.9045251489	-0.9045251489	0.9045251489	-0.9045251489	0.9045251489	0.941720326	0.9045251489	-1.212452193	0.5349164263	0.8581116932
-1.320930584	1.320930584	-1.320930584	1.320930584	1.320930584	-1.320930584	1.320930584	-1.320930584	1.320930584	-1.320930584	1.320930584	-1.320930584	1.320930584	-1.320930584	1.320930584	-1.320930584	-1.326335224	-1.320930584	-0.9051390023	-0.3689497266	0.8375075678
-0.5335599039	0.5335599039	-0.5335599039	0.5335599039	0.5335599039	-0.5335599039	0.5335599039	-0.5335599039	0.5335599039	-0.5335599039	0.5335599039	-0.5335599039	0.5335599039	-0.5335599039	0.5335599039	-0.5335599039	-1.113871863	-0.5335599039	-0.891433539	-0.9588979752	1.112770828
1.185256746	-1.185256746	1.185256746	-1.185256746	-1.185256746	1.185256746	-1.185256746	1.185256746	-1.185256746	1.185256746	-1.185256746	1.185256746	-1.185256746	1.185256746	-1.185256746	1.185256746	0.8672240811	1.185256746	-1.221955732	0.005718858207	0.935846178
-1.625326548	1.625326548	-1.625326548	1.625326548	1.625326548	-1.625326548	1.625326548	-1.625326548	1.625326548	-1.625326548	1.625326548	-1.625326548	1.625326548	-1.625326548	1.625326548	-1.625326548	-1.019190824	-1.625326548	-1.186442195	0.3575685776	-0.02443048302
-0.454727725	0.454727725	-0.454727725	0.454727725	0.454727725	-0.454727725	0.454727725	-0.454727725	0.454727725	-0.454727725	0.454727725	-0.454727725	0.454727725	-0.454727725	0.454727725	-0.454727725	-0.5543732676	-0.454727725	-0.85583046	-0.8331321474	1.622372854
1.499954492	-1.499954492	1.499954492	-1.499954492	-1.499954492	1.499954492	-1.499954492	1.499954492	-1.499954492	1.499954492	-1.499954492	1.499954492	-1.499954492	1.499954492	-1.499954492	1.499954492	1.313095426	1.499954492	-1.170190815	-0.05363235248	1.50560549
-1.445519589	1.445519589	-1.445519589	1.445519589	1.445519589	-1.445519589	1.445519589	-1.445519589	1.445519589	-1.445519589	1.445519589	-1.445519589	1.445519589	-1.445519589	1.445519589	-1.445519589	-1.101311128	-1.445519589	-1.147795491	0.3027595351	0.3688571983
-0.5327061703	0.5327061703	-0.5327061703	0.5327061703	0.5327061703	-0.5327061703	0.5327061703	-0.5327061703	0.5327061703	-0.5327061703	0.5327061703	-0.5327061703	0.5327061703	-0.5327061703	0.5327061703	-0.5327061703	-1.053565123	-0.5327061703	-1.139324895	-0.3178546243	1.278308702
1.422188944	-1.422188944	1.422188944	-1.422188944	-1.422188944	1.422188944	-1.422188944	1.422188944	-1.422188944	1.422188944	-1.422188944	1.422188944	-1.422188944	1.422188944	-1.422188944	1.422188944	1.191550156	1.422188944	-1.254066713	0.1802512366	0.9813341133
-0.7403294675	0.7403294675	-0.7403294675	0.7403294675	0.7403294675	-0.7403294675	0.7403294675	-0.7403294675	0.7403294675	-0.7403294675	0.7403294675	-0.7403294675	0.7403294675	-0.7403294675	0.7403294675	-0.7403294675	-0.9213441771	-0.7403294675	-1.142613302	0.4568066955	0.3777888446
-0.7942695463	0.7942695463	-0.7942695463	0.7942695463	0.7942695463	-0.7942695463	0.7942695463	-0.7942695463	0.7942695463	-0.7942695463	0.7942695463	-0.7942695463	0.7942695463	-0.7942695463	0.7942695463	-0.7942695463	-0.9411376762	-0.7942695463	-0.9670047988	-0.1071639638	1.185994944
0.4148672973	-0.4148672973	0.4148672973	-0.4148672973	-0.4148672973	0.4148672973	-0.4148672973	0.4148672973	-0.4148672973	0.4148672973	-0.4148672973	0.4148672973	-0.4148672973	0.4148672973	-0.4148672973	0.4148672973	0.007733495043	0.4148672973	-1.311741654	0.09836017051	1.099603935
0.1364634859	-0.1364634859	0.1364634859	-0.1364634859	-0.1364634859	0.1364634859	-0.1364634859	0.1364634859	-0.1364634859	0.1364634859	-0.1364634859	0.1364634859	-0.1364634859	0.1364634859	-0.1364634859	0.1364634859	-0.2957610036	0.1364634859	-1.081995136	0.5470811943	0.9411811164
-1.17987632	1.17987632	-1.17987632	1.17987632	1.17987632	-1.17987632	1.17987632	-1.17987632	1.17987632	-1.17987632	1.17987632	-1.17987632	1.17987632	-1.17987632	1.17987632	-1.17987632	-0.6499527885	-1.17987632	-1.184456651	0.2981874652	0.3495996199
0.5591252876	-0.5591252876	0.5591252876	-0.5591252876	-0.5591252876	0.5591252876	-0.5591252876	0.5591252876	-0.5591252876	0.5591252876	-0.5591252876	0.5591252876	-0.5591252876	0.5591252876	-0.5591252876	0.5591252876	0.2836615397	0.5591252876	-1.069403141	-0.5519677832	1.871912426
1.302052583	-1.302052583	1.302052583	-1.302052583	-1.302052583	1.302052583	-1.302052583	1.302052583	-1.302052583	1.302052583	-1.302052583	1.302052583	-1.302052583	1.302052583	-1.302052583	1.302052583	0.4736603201	1.302052583	-1.074008178	0.2508987566	1.447313834
-1.520819854	1.520819854	-1.520819854	1.520819854	1.520819854	-1.520819854	1.520819854	-1.520819854	1.520819854	-1.520819854	1.520819854	-1.520819854	1.520819854	-1.520819854	1.520819854	-1.520819854	-1.206777764	-1.520819854	-1.197191301	0.6690397977	0.3715207665
-0.5776187447	0.5776187447	-0.5776187447	0.5776187447	0.5776187447	-0.5776187447	0.5776187447	-0.5776187447	0.5776187447	-0.5776187447	0.5776187447	-0.5776187447	0.5776187447	-0.5776187447	0.5776187447	-0.5776187447	-1.251293404	-0.5776187447	-0.7832586333	-0.6096881967	1.692551385
1.458457249	-1.458457249	1.458457249	-1.458457249	-1.458457249	1.458457249	-1.458457249	1.458457249	-1.458457249	1.458457249	-1.458457249	1.458457249	-1.458457249	1.458457249	-1.458457249	1.458457249	0.7921333975	1.458457249	-1.252859867	0.2465974985	1.639559818
-1.511422704	1.511422704	-1.511422704	1.511422704	1.511422704	-1.511422704	1.511422704	-1.511422704	1.511422704	-1.511422704	1.511422704	-1.511422704	1.511422704	-1.511422704	1.511422704	-1.511422704	-1.428004547	-1.511422704	-1.087841264	0.5230919916	0.5910408661
-0.6501775493	0.6501775493	-0.6501775493	0.6501775493	0.6501775493	-0.6501775493	0.6501775493	-0.6501775493	0.6501775493	-0.6501775493	0.6501775493	-0.6501775493	0.6501775493	-0.6501775493	0.6501775493	-0.6501775493	-1.133810067	-0.6501775493	-1.141864802	0.02596431718	1.244361036
1.023373372	-1.023373372	1.023373372	-1.023373372	-1.023373372	1.023373372	-1.023373372	1.023373372	-1.023373372	1.023373372	-1.023373372	1.023373372	-1.023373372	1.023373372	-1.023373372	1.023373372	0.8837541451	1.023373372	-1.292852824	0.3554940014	1.144188184
-1.004985604	1.004985604	-1.004985604	1.004985604	1.004985604	-1.004985604	1.004985604	-1.004985604	1.004985604	-1.004985604	1.004985604	-1.004985604	1.004985604	-1.004985604	1.004985604	-1.004985604	-0.8311878231	-1.004985604	-1.132654269	0.6191397211	0.5560072643
-0.4506039975	0.4506039975	-0.4506039975	0.4506039975	0.4506039975	-0.4506039975	0.4506039975	-0.4506039975	0.4506039975	-0.4506039975	0.4506039975	-0.4506039975	0.4506039975	-0.4506039975	0.4506039975	-0.4506039975	-0.6796985631	-0.4506039975	-1.090418245	-0.3673907768	1.188279841
0.724291573	-0.724291573	0.724291573	-0.724291573	-0.724291573	0.724291573	-0.724291573	0.724291573	-0.724291573	0.724291573	-0.724291573	0.724291573	-0.724291573	0.724291573	-0.724291573	0.724291573	0.04530062537	0.724291573	-1.222133415	-0.2810642728	1.429949165
0.04817777774	-0.04817777774	0.04817777774	-0.04817777774	-0.04817777774	0.04817777774	-0.04817777774	0.04817777774	-0.04817777774	0.04817777774	-0.04817777774	0.04817777774	-0.04817777774	0.04817777774	-0.04817777774	0.04817777774	-0.1955371841	0.04817777774	-1.163882348	0.7612482716	0.6728289151
-0.8206237789	0.8206237789	-0.8206237789	0.8206237789	0.8206237789	-0.8206237789	0.8206237789	-0.8206237789	0.8206237789	-0.8206237789	0.8206237789	-0.8206237789	0.8206237789	-0.8206237789	0.8206237789	-0.8206237789	-0.7294243643	-0.8206237789	-1.279987209	0.1822841244	0.8642213671
0.1170799604	-0.1170799604	0.1170799604	-0.1170799604	-0.1170799604	0.1170799604	-0.1170799604	0.1170799604	-0.1170799604	0.1170799604	-0.1170799604	0.1170799604	-0.1170799604	0.1170799604	-0.1170799604	0.1170799604	-0.2042234851	0.1170799604	-1.196778167	-0.2567616397	1.231075141
1.123055102	-1.123055102	1.123055102	-1.123055102	-1.123055102	1.123055102	-1.123055102	1.123055102	-1.123055102	1.123055102	-1.123055102	1.123055102	-1.123055102	1.123055102	-1.123055102	1.123055102	1.064889069	1.123055102	-1.14713389	0.3604153625	1.49850219
-1.162651552	1.162651552	-1.162651552	1.162651552	1.162651552	-1.162651552	1.162651552	-1.162651552	1.162651552	-1.162651552	1.162651552	-1.162651552	1.162651552	-1.162651552	1.162651552	-1.162651552	-0.3477330131	-1.162651552	-1.189357556	0.2459352395	0.7151570326
0.1656370838	-0.1656370838	0.1656370838	-0.1656370838	-0.1656370838	0.1656370838	-0.1656370838	0.1656370838	-0.1656370838	0.1656370838	-0.1656370838	0.1656370838	-0.1656370838	0.1656370838	-0.1656370838	0.1656370838	-0.6575578375	0.1656370838	-0.7981425093	-0.4159430854	2.460701742
1.789264832	-1.789264832	1.789264832	-1.789264832	-1.789264832	1.789264832	-1.789264832	1.789264832	-1.789264832	1.789264832	-1.789264832	1.789264832	-1.789264832	1.789264832	-1.789264832	1.789264832	1.738620594	1.789264832	-1.152678048	1.216024845	1.586342887
-1.222097512	1.222097512	-1.222097512	1.222097512	1.222097512	-1.222097512	1.222097512	-1.222097512	1.222097512	-1.222097512	1.222097512	-1.222097512	1.222097512	-1.222097512	1.222097512	-1.222097512	-1.055252251	-1.222097512	-0.9071475038	1.854029631	0.8032152329
-1.334152365	1.334152365	-1.334152365	1.334152365	1.334152365	-1.334152365	1.334152365	-1.334152365	1.334152365	-1.334152365	1.334152365	-1.334152365	1.334152365	-1.334152365	1.334152365	-1.334152365	-1.630213367	-1.334152365	-0.4093094533	0.7582342881	1.720593834
0.8531174379	-0.8531174379	0.8531174379	-0.8531174379	-0.8531174379	0.8531174379	-0.8531174379	0.8531174379	-0.8531174379	0.8531174379	-0.8531174379	0.8531174379	-0.8531174379	0.8531174379	-0.8531174379	0.8531174379	0.6372536629	0.8531174379	-0.9961900051	1.107555108	1.528910858
-0.227196277	0.227196277	-0.227196277	0.227196277	0.227196277	-0.227196277	0.227196277	-0.227196277	0.227196277	-0.227196277	0.227196277	-0.227196277	0.227196277	-0.227196277	0.227196277	-0.227196277	0.1738769721	-0.227196277	-0.9285326213	1.953295831	0.6979704066
-1.269629348	1.269629348	-1.269629348	1.269629348	1.269629348	-1.269629348	1.269629348	-1.269629348	1.269629348	-1.269629348	1.269629348	-1.269629348	1.269629348	-1.269629348	1.269629348	-1.269629348	-1.053277555	-1.269629348	-0.8842432091	1.070699071	1.599218597
-0.1983845313	0.1983845313	-0.1983845313	0.1983845313	0.1983845313	-0.1983845313	0.1983845313	-0.1983845313	0.1983845313	-0.1983845313	0.1983845313	-0.1983845313	0.1983845313	-0.1983845313	0.1983845313	-0.1983845313	-0.8543954029	-0.1983845313	-0.827326662	0.7124284562	2.000001972
1.30161047	-1.30161047	1.30161047	-1.30161047	-1.30161047	1.30161047	-1.30161047	1.30161047	-1.30161047	1.30161047	-1.30161047	1.30161047	-1.30161047	1.30161047	-1.30161047	1.30161047	1.506983996	1.30161047	-0.7802785747	1.362493703	1.783787071
-1.335248722	1.335248722	-1.335248722	1.335248722	1.335248722	-1.335248722	1.335248722	-1.335248722	1.335248722	-1.335248722	1.335248722	-1.335248722	1.335248722	-1.335248722	1.335248722	-1.335248722	-0.731513704	-1.335248722	-0.8852958428	1.592504502	1.133436074
-0.5258507495	0.5258507495	-0.5258507495	0.5258507495	0.5258507495	-0.5258507495	0.5258507495	-0.5258507495	0.5258507495	-0.5258507495	0.5258507495	-0.5258507495	0.5258507495	-0.5258507495	0.5258507495	-0.5258507495	-0.6947824825	-0.5258507495	-0.6840685447	1.019341255	1.921129059
1.310978618	-1.310978618	1.310978618	-1.310978618	-1.310978618	1.310978618	-1.310978618	1.310978618	-1.310978618	1.310978618	-1.310978618	1.310978618	-1.310978618	1.310978618	-1.310978618	1.310978618	0.7489613355	1.310978618	-0.8038337246	1.202461347	2.030190289
-0.5158615789	0.5158615789	-0.5158615789	0.5158615789	0.5158615789	-0.5158615789	0.5158615789	-0.5158615789	0.5158615789	-0.5158615789	0.5158615789	-0.5158615789	0.5158615789	-0.5158615789	0.5158615789	-0.5158615789	-0.2839547748	-0.5158615789	-0.8223344904	1.83166396	1.258790851
-0.9218264141	0.9218264141	-0.9218264141	0.9218264141	0.9218264141	-0.9218264141	0.9218264141	-0.9218264141	0.9218264141	-0.9218264141	0.9218264141	-0.9218264141	0.9218264141	-0.9218264141	0.9218264141	-0.9218264141	-0.9416486725	-0.9218264141	-0.8004933578	1.111111043	1.41577031
0.1063083497	-0.1063083497	0.1063083497	-0.1063083497	-0.1063083497	0.1063083497	-0.1063083497	0.1063083497	-0.1063083497	0.1063083497	-0.1063083497	0.1063083497	-0.1063083497	0.1063083497	-0.1063083497	0.1063083497	-0.2789864854	0.1063083497	-0.8215359981	1.027713489	1.780522791
1.344938354	-1.344938354	1.344938354	-1.344938354	-1.344938354	1.344938354	-1.344938354	1.344938354	-1.344938354	1.344938354	-1.344938354	1.344938354	-1.344938354	1.344938354	-1.344938354	1.344938354	1.126004428	1.344938354	-1.037949352	1.535586623	1.519822317
-1.06722375	1.06722375	-1.06722375	1.06722375	1.06722375	-1.06722375	1.06722375	-1.06722375	1.06722375	-1.06722375	1.06722375	-1.06722375	1.06722375	-1.06722375	1.06722375	-1.06722375	-0.8595896362	-1.06722375	-0.9824852604	1.690348063	1.012433225
-0.7285386105	0.7285386105	-0.7285386105	0.7285386105	0.7285386105	-0.7285386105	0.7285386105	-0.7285386105	0.7285386105	-0.7285386105	0.7285386105	-0.7285386105	0.7285386105	-0.7285386105	0.7285386105	-0.7285386105	-0.5423871147	-0.7285386105	-0.8725842102	1.161884251	1.446029479
0.8764182434	-0.8764182434	0.8764182434	-0.8764182434	-0.8764182434	0.8764182434	-0.8764182434	0.8764182434	-0.8764182434	0.8764182434	-0.8764182434	0.8764182434	-0.8764182434	0.8764182434	-0.8764182434	0.8764182434	-0.03660719891	0.8764182434	-0.9044533348	1.45608133	1.73149015
-0.911126839	0.911126839	-0.911126839	0.911126839	0.911126839	-0.911126839	0.911126839	-0.911126839	0.911126839	-0.911126839	0.911126839	-0.911126839	0.911126839	-0.911126839	0.911126839	-0.911126839	-0.8574243403	-0.911126839	-0.8238593027	1.629133374	1.032331681
-0.4820840089	0.4820840089	-0.4820840089	0.4820840089	0.4820840089	-0.4820840089	0.4820840089	-0.4820840089	0.4820840089	-0.4820840089	0.4820840089	-0.4820840089	0.4820840089	-0.4820840089	0.4820840089	-0.4820840089	-0.7280137027	-0.4820840089	-0.7595140134	1.308717623	1.800695708
0.2846872457	-0.2846872457	0.2846872457	-0.2846872457	-0.2846872457	0.2846872457	-0.2846872457	0.2846872457	-0.2846872457	0.2846872457	-0.2846872457	0.2846872457	-0.2846872457	0.2846872457	-0.2846872457	0.2846872457	-0.4318800612	0.2846872457	-0.9349187021	1.271624378	1.87195677
